geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo11,9/20/21,390443,779771,142991,214361,-1.2873789,-1.1071227,4340.9517,8915.587,1707.632,2521.0156,4746562.5,0.035381533,240069.14,141686,1.51293
Geo11,9/27/21,476428,381604,334960,232847,-5.690035,-0.35890257,5296.934,4363.1064,4000.1707,2738.422,3365949.2,0.03539246,240069.14,149235,1.5602707
Geo11,10/4/21,370621,222336,162185,227977,-0.9675803,2.4218528,4120.5703,2542.1,1936.8512,2681.148,4696955,0.034981593,240069.14,147380,1.5468652
Geo11,10/11/21,774470,178914,217885,326419,-1.1411632,-0.68893296,8610.57,2045.6305,2602.0337,3838.8857,5128238,0.035119522,240069.14,178338,1.8303391
Geo11,10/18/21,731665,156356,216575,170195,5.856819,2.1432962,8134.663,1787.7114,2586.3894,2001.5966,6866019,0.035481457,240069.14,122331,1.3912663
Geo11,10/25/21,589695,382574,260045,403775,2.8869605,2.123537,6556.239,4374.197,3105.5183,4748.639,7623962.5,0.03458998,240069.14,195237,2.0681274
Geo11,11/1/21,587531,323626,282218,364100,3.9514985,3.6672544,6532.179,3700.2092,3370.3135,4282.037,6633670,0.035040274,240069.14,187456,1.9423225
Geo11,11/8/21,587937,425798,507578,369660,3.7382534,2.2491186,6536.693,4868.403,6061.615,4347.4263,6940376.5,0.035412703,240069.14,188649,1.9595121
Geo11,11/15/21,449912,84070,39332,136890,1.4234954,0.38112697,5002.129,961.2225,469.71194,1609.9095,4842235.5,0.034965005,240069.14,104419,1.3109683
Geo11,11/22/21,433236,96961,78811,63470,2.0023375,3.30941,4816.725,1108.6129,941.1794,746.44574,6083515.5,0.034643624,240069.14,55749,1.1384958
Geo11,11/29/21,833474,422096,50556,515412,-0.80930346,1.998652,9266.577,4826.0757,603.7516,6061.558,4832211,0.034659196,240069.14,211904,2.43229
Geo11,12/6/21,647946,354275,399046,356430,0.6952879,-4.1937838,7203.874,4050.6375,4765.5005,4191.8335,4545059,0.0353667,240069.14,185674,1.9196548
Geo11,12/13/21,340944,502485,249450,127746,-0.4173951,0.7572582,3790.6208,5745.211,2978.9902,1502.3706,4793570,0.03493478,240069.14,99168,1.2881776
Geo11,12/20/21,273843,314627,699337,1871,1.4556078,4.5009446,3044.5908,3597.318,8351.646,22.004097,6339276.5,0.035492986,240069.14,1820,1.0280219
Geo11,12/27/21,803698,425323,380992,157601,0.35175216,0.09082946,8935.527,4862.9717,4549.8955,1853.4835,4791423.5,0.03523068,240069.14,115605,1.3632715
Geo11,1/3/22,789685,417640,109783,0,-1.2516408,-0.5303246,8779.73,4775.1274,1311.0543,0,5254592.5,0.03451674,240069.14,0,0
Geo11,1/10/22,692215,407853,285915,153795,5.2769575,0.9142792,7696.0576,4663.2266,3414.4639,1808.7227,7123579,0.03492386,240069.14,113769,1.3518182
Geo11,1/17/22,567358,200587,418131,147918,1.4738348,-3.65685,6307.8955,2293.431,4993.418,1739.6055,5085583.5,0.034863126,240069.14,110082,1.3437074
Geo11,1/24/22,809848,478303,219113,121838,-2.028305,2.7740254,9003.903,5468.7236,2616.6987,1432.8889,4832990.5,0.034654487,240069.14,95658,1.2736833
Geo11,1/31/22,517091,0,362146,282838,1.437451,-0.96202457,5749.026,0,4324.832,3326.3467,5472539.5,0.035132326,240069.14,166183,1.7019671
Geo11,2/7/22,530914,335612,187720,349732,3.8101559,-3.5463243,5902.7104,3837.2522,2241.7961,4113.0605,5080262.5,0.035114173,240069.14,184055,1.9001495
Geo11,2/14/22,549271,318719,237219,317906,0.93118024,4.1195316,6106.8037,3644.1045,2832.9248,3738.7676,6506031.5,0.03488667,240069.14,176351,1.802689
Geo11,2/21/22,621542,281898,0,0,3.6507297,1.375226,6910.314,3223.1082,0,0,4823067,0.035007108,240069.14,0,0
Geo11,2/28/22,456024,308676,201695,180794,0.15419617,-2.856909,5070.082,3529.2769,2408.689,2126.2473,3575769.5,0.03473531,240069.14,127194,1.4214035
Geo11,3/7/22,597381,399651,382226,389703,-4.1418643,1.885772,6641.6914,4569.448,4564.6323,4583.144,4999073.5,0.035033084,240069.14,193066,2.0184963
Geo11,3/14/22,491720,367362,426562,193399,1.8349085,2.5484319,5466.951,4200.269,5094.103,2274.4897,6123981,0.034913644,240069.14,132910,1.4551125
Geo11,3/21/22,454296,536124,268277,337810,2.362927,-0.34876907,5050.87,6129.8257,3203.8267,3972.8508,4987647.5,0.034761436,240069.14,181107,1.865251
Geo11,3/28/22,301062,0,369694,111090,-6.5574546,0.9860673,3347.2122,0,4414.972,1306.4858,2581893,0.03500933,240069.14,88655,1.2530596
Geo11,4/4/22,788087,500156,104334,191069,-3.449203,2.2278817,8761.964,5718.582,1245.9811,2247.0874,4101542.2,0.035305426,240069.14,131708,1.4507016
Geo11,4/11/22,582503,382081,318918,402411,-2.5003285,-4.838196,6476.278,4368.56,3808.5933,4732.5977,3905156.8,0.03500926,240069.14,195077,2.0628316
Geo11,4/18/22,700087,342558,285696,147860,2.3307605,0.6621064,7783.5786,3916.67,3411.8484,1738.9235,5691179,0.0354245,240069.14,109952,1.3447686
Geo11,4/25/22,433967,551093,459907,554683,-3.6213102,-2.3010092,4824.852,6300.975,5492.317,6523.409,4096424.8,0.034928687,240069.14,216051,2.5673707
Geo11,5/2/22,556685,205905,473589,413317,-0.25574937,1.2918514,6189.233,2354.2346,5655.7104,4860.859,5322331.5,0.03473768,240069.14,196801,2.1001773
Geo11,5/9/22,437702,603358,11853,258752,0.1836701,-1.4270799,4866.378,6898.5522,141.5513,3043.0806,4183848.8,0.03530994,240069.14,158207,1.6355281
Geo11,5/16/22,716640,385582,351486,421273,2.697691,1.0700378,7967.615,4408.589,4197.528,4954.4263,6690292,0.034934558,240069.14,198602,2.1211922
Geo11,5/23/22,564081,325834,48975,235617,1.2120999,4.6711707,6271.462,3725.4546,584.8709,2770.999,6696662.5,0.035115622,240069.14,150151,1.5692004
Geo11,5/30/22,564873,552692,229374,184415,-2.1507092,-1.0434831,6280.267,6319.2573,2739.238,2168.8325,4015735.8,0.03516167,240069.14,128911,1.4305606
Geo11,6/6/22,553058,205333,134594,109625,3.1309426,-2.774832,6148.9077,2347.6948,1607.353,1289.2566,4246654.5,0.03544055,240069.14,87724,1.249658
Geo11,6/13/22,648742,260049,0,265659,3.137082,2.029664,7212.724,2973.2954,0,3124.3113,5555298,0.03493182,240069.14,160224,1.6580474
Geo11,6/20/22,541410,316182,337532,12856,-2.5401402,-2.167471,6019.4053,3615.0974,4030.886,151.19437,3526261.8,0.03451478,240069.14,12605,1.0199127
Geo11,6/27/22,346667,209096,163259,143821,5.2985797,0.19625908,3854.2493,2390.7192,1949.6771,1691.4224,4763577.5,0.034506407,240069.14,108910,1.3205491
Geo11,7/4/22,577798,494379,421402,141583,-3.3548527,-0.17579,6423.9673,5652.5303,5032.4814,1665.102,3968413,0.034730334,240069.14,106935,1.3240099
Geo11,7/11/22,562628,318391,124568,287224,1.217084,0.8267447,6255.307,3640.3542,1487.6202,3377.9287,4918586,0.035343952,240069.14,167506,1.7147087
Geo11,7/18/22,788005,475606,275422,246016,-1.7201066,4.639777,8761.053,5437.887,3289.154,2893.2976,6189769.5,0.03541778,240069.14,154661,1.5906789
Geo11,7/25/22,517099,154219,432617,587379,3.217939,1.5662165,5749.115,1763.2778,5166.4136,6907.9336,5316266,0.034991406,240069.14,219443,2.6766815
Geo11,8/1/22,574071,222245,210069,169202,-3.6700022,5.8684773,6382.531,2541.0598,2508.693,1989.9183,4849110.5,0.034872565,240069.14,121203,1.3960216
Geo11,8/8/22,670119,543945,302605,527647,0.35843956,3.5081453,7450.394,6219.2476,3613.7798,6205.449,6383084.5,0.03479025,240069.14,213434,2.4721787
Geo11,8/15/22,507055,464770,294369,202339,-0.857455,2.6876366,5637.446,5313.9927,3515.4233,2379.6296,5948192.5,0.034761053,240069.14,136908,1.4779195
Geo11,8/22/22,617832,572052,666310,185342,-2.188117,2.385136,6869.0664,6540.612,7957.23,2179.7344,5537104,0.034967806,240069.14,129469,1.431555
Geo11,8/29/22,726960,709203,166407,0,4.804933,2.50884,8082.353,8108.741,1987.2714,0,6004301,0.03526455,240069.14,0,0
Geo11,9/5/22,358853,432382,31845,170897,1.3495322,-4.221492,3989.7334,4943.6816,380.30045,2009.8525,3542679.2,0.03455725,240069.14,122049,1.4002327
Geo11,9/12/22,623758,399907,659503,80393,4.5889173,-3.394527,6934.9517,4572.3755,7875.939,945.4705,4623693.5,0.034818318,240069.14,68530,1.1731067
Geo11,9/19/22,430903,609701,347407,162948,0.19978273,0.7366452,4790.7866,6971.075,4148.8154,1916.3674,6066243,0.034706455,240069.14,118137,1.3793138
Geo11,9/26/22,511345,71982,487283,229319,-1.79779,6.1469636,5685.142,823.0132,5819.2476,2696.9307,6863122.5,0.03512314,240069.14,148158,1.5478003
Geo11,10/3/22,836181,424307,519559,300749,-0.38102138,-4.2272167,9296.674,4851.355,6204.6953,3536.991,3926132.8,0.035295714,240069.14,171369,1.754979
Geo11,10/10/22,135370,430035,0,361594,-3.6945949,-2.8444512,1505.0459,4916.8467,0,4252.565,2638982,0.03540475,240069.14,186533,1.9384989
Geo11,10/17/22,333518,435933,0,327633,-1.464997,0.819783,3708.0586,4984.282,0,3853.163,4517083,0.03520514,240069.14,178349,1.837033
Geo11,10/24/22,865154,327300,367376,373326,1.8319335,1.0898657,9618.796,3742.2163,4387.29,4390.5405,5984918.5,0.035205353,240069.14,189789,1.9670582
Geo11,10/31/22,416924,484186,245012,73757,-5.534864,0.90858364,4635.3677,5535.9873,2925.9907,867.4271,3264729.8,0.034798473,240069.14,63190,1.1672258
Geo11,11/7/22,617553,292573,303818,210709,-0.95835936,-2.0663705,6865.9644,3345.1616,3628.2656,2478.066,5100834.5,0.034554865,240069.14,140159,1.5033569
Geo11,11/14/22,621398,680818,0,354361,-0.7217155,-5.03265,6908.713,7784.198,0,4167.5005,3402030,0.035224482,240069.14,184932,1.9161692
Geo11,11/21/22,530305,197000,596580,537845,-2.2010999,1.8530765,5895.9395,2252.4185,7124.498,6325.384,5459312,0.034509685,240069.14,214281,2.5099986
Geo11,11/28/22,667552,554983,0,0,-1.0948865,-4.6841865,7421.854,6345.4517,0,0,3071143.8,0.035323866,240069.14,0,0
Geo11,12/5/22,449390,700684,469223,191029,1.199338,2.0666215,4996.325,8011.3384,5603.571,2246.617,6128557,0.034589995,240069.14,131870,1.448616
Geo11,12/12/22,302144,427946,321896,387346,4.1464453,5.6121893,3359.242,4892.962,3844.1572,4555.4243,7696337.5,0.034670852,240069.14,192286,2.0144265
Geo11,12/19/22,631539,581116,437696,388920,4.5286655,-2.9088109,7021.461,6644.246,5227.068,4573.9355,5778233.5,0.035286117,240069.14,192299,2.0224755
Geo11,12/26/22,217717,424624,334352,369249,-2.2405536,0.74015075,2420.581,4854.9795,3992.9097,4342.5923,4676349,0.035240512,240069.14,188603,1.9578109
Geo11,1/2/23,797106,174229,421247,480186,-1.9791803,-0.9987416,8862.237,1992.0641,5030.6304,5647.279,4879683,0.034954667,240069.14,207518,2.3139486
Geo11,1/9/23,407468,400064,171423,364928,-4.5113387,3.3800473,4530.236,4574.1704,2047.1736,4291.775,4948773,0.03493035,240069.14,187521,1.9460647
Geo11,1/16/23,437318,96656,294046,211763,-5.7722235,3.1511443,4862.1084,1105.1257,3511.5662,2490.4614,5079795,0.03457091,240069.14,140843,1.5035394
Geo11,1/23/23,590444,347977,580036,158000,-1.357952,-5.140671,6564.566,3978.6287,6926.926,1858.1759,2959703,0.034619525,240069.14,115413,1.3689965
Geo11,1/30/23,228940,276892,79522,175424,5.7576323,0.11599304,2545.3586,3165.8716,949.67035,2063.0928,6152010.5,0.034669347,240069.14,124790,1.4057536
Geo11,2/6/23,292590,198780,433510,153973,2.591409,-2.0796287,3253.0203,2272.7703,5177.0776,1810.816,4731889,0.03483184,240069.14,113689,1.3543351
Geo11,2/13/23,407796,677952,152316,171509,3.879582,-6.033637,4533.8823,7751.4297,1818.9933,2017.05,3772977.5,0.035027333,240069.14,122834,1.3962665
Geo11,2/20/23,210488,276531,447854,563618,0.9201858,4.662984,2340.209,3161.744,5348.3774,6628.49,6694830.5,0.034587655,240069.14,217125,2.5958226
Geo11,2/27/23,603635,553305,268102,294906,-1.5344363,-0.050726324,6711.2236,6326.266,3201.7368,3468.2737,5206751,0.03477027,240069.14,169951,1.7352413
Geo11,3/6/23,401617,556762,317668,518795,2.396174,-1.9931417,4465.184,6365.792,3793.6655,6101.344,5378044,0.034824904,240069.14,212085,2.4461656
Geo11,3/13/23,761197,398139,492424,37589,4.971453,-1.5380845,8463.001,4552.1606,5880.6426,442.06946,5347272,0.034995075,240069.14,34947,1.0756001
Geo11,3/20/23,465973,539951,212042,35979,4.910057,-2.9207988,5180.6953,6173.582,2532.2551,423.1349,4302858.5,0.034664895,240069.14,33653,1.0691172
Geo11,3/27/23,310917,137111,113031,309620,-0.35713857,0.84728265,3456.7803,1567.6719,1349.8427,3641.3193,4597995.5,0.03494267,240069.14,174497,1.7743572
Geo11,4/3/23,599629,314475,265279,89181,3.56083,3.1405556,6666.685,3595.5803,3168.024,1048.8228,6699014.5,0.035005555,240069.14,74531,1.1965625
Geo11,4/10/23,764742,115850,272281,0,-5.5346794,-2.9175973,8502.414,1324.5822,3251.6433,0,2603867,0.03533178,240069.14,0,0
Geo11,4/17/23,392993,157434,156548,170333,-1.326251,3.6167288,4369.3027,1800.0369,1869.5328,2003.2195,5719014.5,0.034807723,240069.14,122288,1.392884
Geo11,4/24/23,526859,384254,347386,127106,-1.8284515,0.75360006,5857.627,4393.4053,4148.565,1494.8438,4885557,0.034905627,240069.14,98637,1.2886239
Geo11,5/1/23,584482,400548,257006,207572,-3.4955134,3.1952834,6498.2803,4579.704,3069.2258,2441.1729,5303507.5,0.034704622,240069.14,138341,1.5004374
Geo11,5/8/23,421163,485922,593831,0,-9.830028,2.356308,4682.497,5555.8364,7091.6685,0,3562570,0.035079986,240069.14,0,0
Geo11,5/15/23,791498,312723,270697,372180,-0.6301905,-0.08634693,8799.888,3575.5486,3232.7268,4377.063,4180392.2,0.035259847,240069.14,189071,1.9684669
Geo11,5/22/23,378639,390180,462102,71757,0.09784466,-0.131565,4209.7144,4461.1606,5518.5303,843.9059,5151827,0.03543344,240069.14,62474,1.1485898
Geo11,5/29/23,475894,212587,408479,422017,-2.7715893,3.104674,5290.997,2430.634,4878.152,4963.1763,4927341,0.03470798,240069.14,198633,2.1246066
Geo11,6/5/23,465782,392651,372652,87233,3.7609906,-4.765605,5178.572,4489.413,4450.2974,1025.9131,4242195.5,0.034966312,240069.14,72929,1.196136
Geo11,6/12/23,398149,242949,338583,162227,-0.38502473,-4.3440905,4426.627,2777.781,4043.4373,1907.8881,2752741.8,0.03493879,240069.14,117413,1.3816783
Geo11,6/19/23,913352,159254,394577,158501,-1.2059441,3.486259,10154.662,1820.8461,4712.131,1864.068,5293297.5,0.035235956,240069.14,116269,1.3632267
Geo11,6/26/23,476592,562112,301933,175336,3.495315,-0.7840903,5298.758,6426.962,3605.7544,2062.0579,4457598.5,0.03468512,240069.14,124277,1.4108484
Geo11,7/3/23,456706,408923,492307,43596,-0.42346513,2.9164176,5077.6646,4675.4604,5879.245,512.71545,5191479.5,0.035122976,240069.14,40176,1.0851254
Geo11,7/10/23,526979,221984,263813,190372,-1.4457029,0.92539275,5858.961,2538.0754,3150.5166,2238.8904,4424010,0.034800097,240069.14,131276,1.4501661
Geo11,7/17/23,481387,324690,386182,188256,0.22529078,-3.7836485,5352.0684,3712.3745,4611.876,2214.005,3872782.5,0.034611445,240069.14,130297,1.4448222
Geo11,7/24/23,458333,316189,149292,356203,2.4891114,-4.633539,5095.754,3615.1775,1782.88,4189.1636,2966596.2,0.035114452,240069.14,185652,1.9186597
Geo11,7/31/23,448474,400286,255322,310751,-3.685775,3.4623013,4986.141,4576.7085,3049.115,3654.6206,5576929.5,0.03522083,240069.14,174464,1.7811755
Geo11,8/7/23,219553,444362,426088,0,4.1499014,0.051255934,2440.994,5080.656,5088.4424,0,5514367.5,0.035389964,240069.14,0,0
Geo11,8/14/23,557335,346038,273518,443052,3.8796272,1.5052768,6196.4595,3956.459,3266.416,5210.5605,5862177.5,0.03499067,240069.14,201903,2.1943805
Geo11,8/21/23,886438,560789,67506,346052,-5.1859283,-5.4799957,9855.432,6411.8354,806.1724,4069.7817,2318304.5,0.03507081,240069.14,183104,1.8899205
Geo11,8/28/23,425718,729578,283595,217954,4.003469,-0.38986528,4733.1396,8341.7,3386.7578,2563.2715,6090775.5,0.034590393,240069.14,143495,1.5188961
Geo11,9/4/23,388626,297246,250013,252428,-1.7156861,-0.70276743,4320.75,3398.5908,2985.7136,2968.7065,5051796.5,0.034689754,240069.14,156022,1.6179
Geo11,9/11/23,517545,177196,633695,135887,-4.107754,2.964867,5754.0737,2025.9875,7567.734,1598.1136,4413408,0.03493221,240069.14,103840,1.308619
Geo11,9/18/23,513564,124391,31755,455948,-4.513685,7.3178062,5709.813,1422.2366,379.22565,5362.2256,6290712,0.03492369,240069.14,203929,2.2358174
Geo11,9/25/23,681792,353036,422438,231427,4.4769163,-5.140123,7580.1743,4036.4712,5044.8535,2721.7222,5357826.5,0.035106987,240069.14,148541,1.5580008
Geo11,10/2/23,702465,378236,197746,382051,-5.003102,-1.5370388,7810.017,4324.5977,2361.529,4493.152,3697659.2,0.034723364,240069.14,191257,1.9975792
Geo11,10/9/23,623142,522441,233888,435327,-2.3576574,1.6408315,6928.103,5973.38,2793.1453,5119.71,5539153,0.03524199,240069.14,200803,2.1679308
Geo11,10/16/23,619072,651212,185673,505544,-0.6194708,-1.8082252,6882.8525,7445.6953,2217.3503,5945.5044,5215939.5,0.03466149,240069.14,210778,2.3984666
Geo11,10/23/23,632460,0,638274,284524,1.7124707,-1.5198008,7031.7007,0,7622.4175,3346.175,4962358,0.034777183,240069.14,166859,1.7051762
Geo11,10/30/23,559691,189695,299521,54263,1.8793368,-1.4297605,6222.654,2168.8962,3576.95,638.16583,5260932.5,0.034895442,240069.14,48761,1.1128361
Geo11,11/6/23,505741,345564,154500,200671,-3.2669613,-0.2869549,5622.8364,3951.0393,1845.0752,2360.013,3939505.2,0.03508965,240069.14,136258,1.4727283
Geo11,11/13/23,568243,374116,344494,415936,2.1112223,-1.5096984,6317.735,4277.4917,4114.028,4891.66,5345708,0.03472956,240069.14,197635,2.1045666
Geo11,11/20/23,556855,229451,300981,235537,-1.0790769,1.2913443,6191.123,2623.4502,3594.3855,2770.058,6024445.5,0.035113525,240069.14,149710,1.5732883
Geo11,11/27/23,463684,313141,205695,367603,-1.3651904,-3.6757193,5155.246,3580.328,2456.4578,4323.2344,3578366.5,0.034929916,240069.14,188039,1.9549296
Geo11,12/4/23,609381,585507,112914,106166,-0.6442068,-2.086981,6775.108,6694.4507,1348.4454,1248.5767,4641419,0.034922022,240069.14,85827,1.2369767
Geo11,12/11/23,413707,254329,0,212059,7.508033,0.71413755,4599.601,2907.8953,0,2493.9426,6413642,0.03456219,240069.14,141190,1.5019406
Geo11,12/18/23,603354,433851,74528,372565,-2.7969694,4.336804,6708.0996,4960.4775,890.0308,4381.591,6249168,0.035345007,240069.14,189084,1.9703677
Geo11,12/25/23,502478,183440,251090,336345,-3.4193134,0.23163235,5586.5586,2097.379,2998.5754,3955.6216,4156584.5,0.03520615,240069.14,180694,1.8614066
Geo11,1/1/24,545822,454449,106367,245096,-0.004237542,-3.6541352,6068.458,5195.987,1270.2596,2882.4778,4037984.8,0.03536019,240069.14,153760,1.5940167
Geo11,1/8/24,141428,72898,30082,153701,-3.357012,7.7880745,1572.3988,833.4863,359.24628,1807.6171,5019020.5,0.03510852,240069.14,113458,1.3546951
Geo11,1/15/24,629689,622177,271842,437866,-4.70671,-2.32719,7000.8926,7113.7207,3246.4006,5149.5703,2943768.5,0.035234354,240069.14,201486,2.1731832
Geo12,1/25/21,926441,41427,42759,0,-2.9146566,-1.3031242,10300.187,473.6596,510.63797,0,4372433,0.03453574,310435.72,0,0
Geo12,2/1/21,794270,480058,447318,380966,-2.1436791,3.162386,8830.707,5488.7896,5341.976,4480.3916,6199757,0.034627724,310435.72,219628,1.7345967
Geo12,2/8/21,1033997,555707,422753,391532,-0.22961806,2.7506576,11495.995,6353.7295,5048.615,4604.6543,7512160,0.034883283,310435.72,222888,1.7566311
Geo12,2/15/21,799022,225901,52040,106447,-0.079816446,0.014020734,8883.539,2582.8608,621.4739,1251.8813,5671517.5,0.03461961,310435.72,90046,1.1821402
Geo12,2/22/21,568622,395398,561369,306520,1.8967881,-1.3840469,6321.9487,4520.8213,6704,3604.8613,5862228.5,0.034615,310435.72,194878,1.5728815
Geo12,3/1/21,279466,491233,481455,198892,-0.41769165,1.9240186,3107.1074,5616.56,5749.6484,2339.0908,7081501,0.034802515,310435.72,147089,1.3521881
Geo12,3/8/21,593566,264145,861991,386308,-3.2916794,-3.4353526,6599.2764,3020.1274,10294.098,4543.217,4473682,0.035395697,310435.72,220609,1.7510982
Geo12,3/15/21,261074,251205,388479,297928,1.5397743,2.4473615,2902.625,2872.1768,4639.307,3503.8142,6835189,0.03478665,310435.72,192068,1.5511589
Geo12,3/22/21,918942,137021,706274,442675,-0.5940742,1.0489676,10216.8125,1566.6428,8434.489,5206.127,6259315,0.03495202,310435.72,235704,1.878097
Geo12,3/29/21,602901,478692,304951,499407,-3.3273005,1.8858607,6703.063,5473.1714,3641.7961,5873.3296,7280617.5,0.03492237,310435.72,248472,2.0099125
Geo12,4/5/21,1150845,163205,312958,201039,-0.84185004,-2.055272,12795.113,1866.0201,3737.4177,2364.3408,5265686,0.035311244,310435.72,147793,1.3602742
Geo12,4/12/21,762051,491185,721527,431691,-0.3976677,-2.1353655,8472.495,5616.011,8616.645,5076.948,5442752.5,0.034890246,310435.72,233338,1.8500673
Geo12,4/19/21,737833,292831,162237,62022,1.7428412,2.5177827,8203.239,3348.1116,1937.4722,729.4164,7016428,0.035473723,310435.72,56635,1.0951178
Geo12,4/26/21,472322,303307,420855,585165,-0.21991971,-4.1932054,5251.2837,3467.89,5025.9487,6881.896,4368065,0.035073448,310435.72,263224,2.2230685
