,geo,time,Display_impression,Social_impression,TV_impression,competitor_activity_score_control,sentiment_score_control,Display_spend,Social_spend,TV_spend,Display_reach,Social_reach,TV_reach,Display_frequency,Social_frequency,TV_frequency,conversions,revenue_per_conversion,population
1314,Idaho,2022-05-02,290095.0,1.321419e+06,279173.0,-3.940445,-0.6315369,3353.7192,14700.733,3243.825,194844.5,395401.97,127425.5,1.4888546,3.341963,2.190871,8.2790745e+06,0.03547971,2.029733e+06
1315,Idaho,2022-05-09,540488.0,938110.0,111315.0,-0.7775763,2.41218,6248.453,10436.437,1293.4143,182901.42,340142.0,74873.94,2.9550765,2.757996,1.4866942,3.0455706e+07,0.035217986,2.029733e+06
1316,Idaho,2022-05-16,284693.0,1.845827e+06,121068.0,-1.6085925,-0.24744463,3291.268,20534.752,1406.7384,200715.27,380946.47,86705.22,1.4183909,4.845371,1.3963187,2.889733e+07,0.035145883,2.029733e+06
1317,Idaho,2022-05-23,350088.0,1.311297e+06,106081.0,-0.90471685,0.74241155,4047.2842,14588.127,1232.5984,191648.88,350192.8,50854.05,1.8267161,3.7445009,2.0859823,2.4396258e+07,0.03531333,2.029733e+06
1318,Idaho,2022-05-30,444864.0,525479.0,250185.0,-0.7395827,-1.5178411,5142.967,5845.933,2907.0015,196322.17,307743.72,86298.734,2.2659905,1.7075212,2.8990583,2.6794018e+07,0.03473208,2.029733e+06
1319,Idaho,2022-06-06,975954.0,1.266736e+06,332969.0,5.001698,-2.1463237,11282.772,14092.388,3868.9026,205605.67,384836.2,124035.13,4.746729,3.2916226,2.6844711,2.9183748e+07,0.035347115,2.029733e+06
1320,Idaho,2022-06-13,292581.0,908279.0,268969.0,1.1303061,-0.23707648,3382.4595,10104.567,3125.2605,195776.84,350672.34,85058.56,1.494463,2.5901084,3.1621623,2.8751448e+07,0.03521531,2.029733e+06
1321,Idaho,2022-06-20,306800.0,734374.0,325147.0,-2.8755193,-0.30332023,3546.8418,8169.8813,3778.0156,172819.4,353491.47,75955.7,1.7752612,2.0774887,4.280739,1.8078488e+07,0.034698952,2.029733e+06
1322,Idaho,2022-06-27,274263.0,815695.0,428811.0,2.6787562,3.7890124,3170.6895,9074.574,4982.53,179858.5,350666.1,86091.31,1.5248795,2.3261302,4.980884,3.4662864e+07,0.034609914,2.029733e+06
1323,Idaho,2022-07-04,436290.0,465755.0,136730.0,-0.3209815,-0.41587353,5043.845,5181.506,1588.7216,171603.3,360044.94,86172.84,2.5424314,1.2936033,1.5866938,2.9410394e+07,0.03488124,2.029733e+06
1324,Idaho,2022-07-11,689268.0,654007.0,365754.0,-1.475007,-3.0151668,7968.4634,7275.802,4249.8447,175389.33,366952.1,110212.74,3.929929,1.7822678,3.3186202,1.8314918e+07,0.03504823,2.029733e+06
1325,Idaho,2022-07-18,947606.0,483114.0,500175.0,4.7461643,3.739277,10955.048,5374.624,5811.7373,199220.48,422841.88,121350.99,4.756569,1.1425402,4.1217184,5.5112516e+07,0.03490738,2.029733e+06
1326,Idaho,2022-07-25,258265.0,1.269477e+06,678927.0,-2.2473454,2.2148046,2985.7402,14122.881,7888.7295,179544.1,344397.22,144750.36,1.4384481,3.686084,4.690329,2.5643346e+07,0.035459075,2.029733e+06
1327,Idaho,2022-08-01,756124.0,1.657996e+06,379817.0,1.2772204,-6.6255703,8741.37,18445.139,4413.2485,186042.83,355545.9,122469.0,4.0642443,4.66324,3.1013317,1.6402366e+07,0.03474924,2.029733e+06
1328,Idaho,2022-08-08,829535.0,760411.0,229911.0,1.2117621,3.0038223,9590.057,8459.542,2671.4297,191761.06,367177.44,63296.99,4.325878,2.0709643,3.632259,3.60553e+07,0.034870263,2.029733e+06
1329,Idaho,2022-08-15,878468.0,910503.0,186717.0,-4.501604,1.4667975,10155.76,10129.31,2169.541,174028.06,351629.03,142303.56,5.0478497,2.5893865,1.3121029,2.8076242e+07,0.034978215,2.029733e+06
1330,Idaho,2022-08-22,230002.0,875937.0,221223.0,4.967827,5.3449535,2658.9985,9744.765,2570.4802,190390.53,358206.44,136582.94,1.2080559,2.4453425,1.6196948,5.967189e+07,0.03472656,2.029733e+06
1331,Idaho,2022-08-29,588715.0,1.464239e+06,440598.0,2.9080243,-0.4731709,6805.994,16289.601,5119.488,189567.53,366811.84,91693.336,3.1055665,3.9917982,4.8051286,3.6925336e+07,0.034501757,2.029733e+06
1332,Idaho,2022-09-05,501199.0,788000.0,274960.0,1.2715706,-2.7522402,5794.2427,8766.469,3194.8723,160391.42,353644.8,75896.945,3.1248507,2.2282252,3.6228113,2.3354436e+07,0.035465345,2.029733e+06
1333,Idaho,2022-09-12,918180.0,927955.0,679768.0,-1.6335828,-4.9799814,10614.86,10323.462,7898.5015,189896.72,382174.53,137335.58,4.835153,2.4280913,4.949688,2.3859002e+07,0.035255656,2.029733e+06
1334,Idaho,2022-09-19,739697.0,1.795164e+06,190919.0,-1.890305,-0.12357977,8551.461,19971.129,2218.3657,184859.88,392159.53,101996.12,4.001395,4.5776362,1.8718265,3.0113792e+07,0.03535342,2.029733e+06
1335,Idaho,2022-09-26,791135.0,1.274838e+06,626690.0,-1.5589635,-1.9191589,9146.124,14182.521,7281.7666,201465.4,318654.62,141957.66,3.9269037,4.000688,4.4146233,1.803465e+07,0.0351651,2.029733e+06
1336,Idaho,2022-10-03,277452.0,1.439072e+06,153312.0,-0.68420887,4.86672,3207.5566,16009.618,1781.3947,164660.34,367412.5,101247.06,1.6849939,3.9167757,1.5142374,3.4640804e+07,0.03543124,2.029733e+06
1337,Idaho,2022-10-10,628012.0,1.02741e+06,59383.0,-2.210201,-0.07406373,7260.2974,11429.8955,689.9953,181076.27,337939.9,26166.361,3.4682167,3.0402162,2.2694254,2.5283298e+07,0.03470657,2.029733e+06
1338,Idaho,2022-10-17,817009.0,1.38444e+06,316456.0,-4.318901,-3.5456865,9445.247,15401.84,3677.0312,166155.66,353815.72,180952.78,4.91713,3.912884,1.7488319,3.5160875e+06,0.03490214,2.029733e+06
1339,Idaho,2022-10-24,283411.0,1.679001e+06,325224.0,-3.946131,0.00034305832,3276.4473,18678.818,3778.9102,150423.14,349082.28,153314.1,1.8840886,4.8097563,2.1212924,2.2766146e+07,0.034820937,2.029733e+06
1340,Idaho,2022-10-31,236333.0,1.176148e+06,171703.0,0.8437584,-4.4711165,2732.1897,13084.6,1995.0872,192063.4,413199.5,65576.586,1.2304959,2.846441,2.6183624,2.1866014e+07,0.035442613,2.029733e+06
1341,Idaho,2022-11-07,681596.0,851515.0,716686.0,-3.2319353,-4.182308,7879.7695,9473.07,8327.467,163695.52,350361.03,157118.0,4.1638045,2.4303932,4.5614476,1.461558e+07,0.035277423,2.029733e+06
1342,Idaho,2022-11-14,942451.0,787032.0,345619.0,-2.0517402,-1.9190086,10895.452,8755.699,4015.8882,188117.53,366435.53,122988.08,5.0099063,2.1478062,2.8101797,1.9471342e+07,0.034742497,2.029733e+06
1343,Idaho,2022-11-21,391907.0,1.551759e+06,630526.0,-0.418726,3.439979,4530.7437,17263.258,7326.339,179382.2,366758.4,152281.83,2.1847615,4.2310123,4.140521,2.956292e+07,0.034999017,2.029733e+06
1344,Idaho,2022-11-28,360155.0,557397.0,592406.0,-1.2634535,3.7133822,4163.6665,6201.0195,6883.4067,177038.47,365528.84,126525.625,2.034332,1.5249068,4.6821,3.4763676e+07,0.035102777,2.029733e+06
1345,Idaho,2022-12-05,205035.0,1.592442e+06,237797.0,7.205077,-1.3524557,2370.3608,17715.854,2763.0603,182327.22,360514.66,112571.95,1.1245466,4.4171343,2.112404,4.7881296e+07,0.034995835,2.029733e+06
1346,Idaho,2022-12-12,611726.0,903017.0,144140.0,5.8512454,3.785132,7072.019,10046.028,1674.8214,201228.02,352672.97,102536.664,3.0399668,2.5604942,1.4057435,6.2074976e+07,0.034537185,2.029733e+06
1347,Idaho,2022-12-19,622110.0,638449.0,583327.0,-2.4128342,-3.8426857,7192.066,7102.7197,6777.914,163133.23,330185.47,145704.62,3.8135068,1.933608,4.003487,1.3691528e+07,0.034667443,2.029733e+06
1348,Idaho,2022-12-26,795649.0,1.129464e+06,323276.0,-3.0690422,3.0592747,9198.309,12565.242,3756.2756,187716.47,355101.53,139044.03,4.2385674,3.1806777,2.3249915,2.7277526e+07,0.03540973,2.029733e+06
1349,Idaho,2023-01-02,777631.0,496739.0,99214.0,-3.7202125,-0.04529912,8990.007,5526.2017,1152.8079,188401.3,361043.7,116493.31,4.1275263,1.3758422,0.85166836,2.4749102e+07,0.034843355,2.029733e+06
1350,Idaho,2023-01-09,571658.0,1.300116e+06,148378.0,-4.456915,1.4306567,6608.8022,14463.738,1724.0645,173386.36,396246.34,81445.68,3.2970185,3.2810812,1.8217992,1.848379e+07,0.03503212,2.029733e+06
1351,Idaho,2023-01-16,649164.0,1.310079e+06,223792.0,0.01408962,-0.6007288,7504.8306,14574.577,2600.3306,187991.0,380972.9,137548.45,3.453163,3.4387727,1.6270065,2.2128378e+07,0.035246853,2.029733e+06
1352,Illinois,2021-01-25,210976.0,448221.0,228807.0,5.1250563,-2.9700627,2439.0435,4986.441,2658.6018,46259.66,127224.55,129573.44,4.5606904,3.5230672,1.7658463,2.367439e+08,0.034587473,1.2719141e+07
1353,Illinois,2021-02-01,289281.0,775749.0,481122.0,-0.51497126,0.93205965,3344.3088,8630.177,5590.3525,82705.43,196380.58,117311.375,3.497725,3.9502347,4.1012435,2.2241766e+08,0.03502177,1.2719141e+07
1354,Illinois,2021-02-08,620442.0,1.92569e+06,359485.0,1.0713305,-2.0112455,7172.7827,21423.225,4177.003,298101.12,523644.7,431703.34,2.0813146,3.677474,0.8327128,2.224144e+08,0.035458375,1.2719141e+07
1355,Illinois,2021-02-15,1.275142e+06,735315.0,1.299008e+06,1.2033318,-2.7246494,14741.613,8180.35,15093.703,319314.03,574599.2,390894.66,3.9933803,1.2797,3.3231678,1.723383e+08,0.03484042,1.2719141e+07
1356,Illinois,2021-02-22,479869.0,3.65802e+06,320246.0,-3.2697897,-0.6958239,5547.6514,40695.33,3721.0688,453464.9,792954.1,110566.43,1.0582285,4.6131544,2.896411,1.1914972e+08,0.034832586,1.2719141e+07
1357,Illinois,2021-03-01,912755.0,1.964121e+06,891785.0,-4.4903126,-4.2502027,10552.144,21850.768,10362.014,680501.0,851405.2,383321.28,1.3412987,2.3069172,2.326468,1.224173e+06,0.03506941,1.2719141e+07
1358,Illinois,2021-03-08,2.886858e+06,2.89871e+06,767548.0,4.3801446,6.2755127,33374.277,32248.033,8918.453,688311.56,1.3537332e+06,346575.84,4.1941147,2.1412716,2.21466,3.472728e+08,0.03476603,1.2719141e+07
1359,Illinois,2021-03-15,2.381052e+06,5.673649e+06,383440.0,-2.4624934,-0.77558666,27526.775,63119.117,4455.3457,827072.25,1.4640764e+06,275913.22,2.8788927,3.8752413,1.3897107,1.4593443e+08,0.03467967,1.2719141e+07
1360,Illinois,2021-03-22,4.045216e+06,6.770914e+06,675473.0,-1.9674071,1.580265,46765.78,75326.15,7848.596,982216.1,1.6246368e+06,282760.28,4.118458,4.167648,2.388855,2.0680227e+08,0.034916606,1.2719141e+07
1361,Illinois,2021-03-29,4.61806e+06,2.125286e+06,1.393555e+06,-1.325398,3.5991325,53388.293,23643.723,16192.283,1.2032031e+06,1.7001711e+06,760173.4,3.838138,1.2500422,1.8332069,2.4358894e+08,0.03489182,1.2719141e+07
1362,Illinois,2021-04-05,3.657762e+06,5.254533e+06,4.623296e+06,1.006785,1.7551441,42286.516,58456.47,53719.96,1.2117358e+06,2.0456269e+06,924040.9,3.0186138,2.5686665,5.003345,2.6561008e+08,0.034937795,1.2719141e+07
1363,Illinois,2021-04-12,4.646584e+06,5.59164e+06,2.07562e+06,0.375773,-1.5440111,53718.055,62206.773,24117.475,1.1498382e+06,1.7975029e+06,657601.8,4.041076,3.1107824,3.1563475,1.6418712e+08,0.03524625,1.2719141e+07
1364,Illinois,2021-04-19,5.614059e+06,4.058542e+06,888255.0,5.2921715,2.5696778,64902.8,45151.117,10320.997,1.1735895e+06,1.8319922e+06,759075.8,4.783665,2.2153704,1.170179,2.696833e+08,0.035248857,1.2719141e+07
1365,Illinois,2021-04-26,1.379654e+06,4.580294e+06,3.48131e+06,0.2757857,-1.1036985,15949.852,50955.59,40450.76,1.2605289e+06,2.0943366e+06,828369.7,1.0945042,2.1869903,4.202605,2.432583e+08,0.035137635,1.2719141e+07
1366,Illinois,2021-05-03,5.3875e+06,6.185613e+06,972540.0,-6.120945,3.4272242,62283.605,68814.695,11300.339,1.2973394e+06,1.9993775e+06,758956.9,4.1527305,3.0937696,1.2814165,1.6857955e+08,0.034657378,1.2719141e+07
1367,Illinois,2021-05-10,2.487134e+06,7.74693e+06,1.004731e+06,0.98636985,-1.7357128,28753.164,86184.29,11674.379,1.1625236e+06,1.8476572e+06,801040.44,2.139427,4.192839,1.2542824,2.1350323e+08,0.034995966,1.2719141e+07
1368,Illinois,2021-05-17,5.371822e+06,5.91291e+06,365132.0,0.5616476,0.42941725,62102.355,65780.89,4242.6177,1.2916832e+06,2.0273795e+06,257520.33,4.1587763,2.9165285,1.4178778,1.7624837e+08,0.03520329,1.2719141e+07
1369,Illinois,2021-05-24,1.734643e+06,3.437545e+06,1.055419e+06,-0.43676734,-0.5932706,20053.795,38242.55,12263.344,1.1644789e+06,1.7823609e+06,525920.5,1.4896302,1.9286469,2.0068026,1.518994e+08,0.034862105,1.2719141e+07
1370,Illinois,2021-05-31,2.39837e+06,2.455093e+06,847344.0,4.078678,0.43008518,27726.986,27312.812,9845.636,1.1824348e+06,1.9673004e+06,746560.9,2.0283318,1.2479503,1.1349971,2.8652826e+08,0.034922432,1.2719141e+07
1371,Illinois,2021-06-07,5.378948e+06,6.97512e+06,1.072182e+06,3.9841719,1.6200492,62184.74,77597.93,12458.12,1.2336302e+06,2.1270398e+06,602754.94,4.360259,3.2792618,1.7788031,2.963325e+08,0.034880977,1.2719141e+07
1372,Illinois,2021-06-14,5.916431e+06,6.73871e+06,1.637935e+06,2.5094461,2.3963537,68398.45,74967.88,19031.834,1.2531959e+06,2.1559505e+06,771141.56,4.7210746,3.1256332,2.1240392,2.7847885e+08,0.03486465,1.2719141e+07
1373,Illinois,2021-06-21,1.831349e+06,2.633374e+06,655958.0,2.2341106,-2.6975164,21171.791,29296.182,7621.8433,1.138809e+06,1.7096029e+06,524212.94,1.6081263,1.5403426,1.2513192,1.8501776e+08,0.034849215,1.2719141e+07
1374,Illinois,2021-06-28,2.102503e+06,5.728395e+06,3.826108e+06,-4.866162,-8.114644,24306.537,63728.168,44457.11,1.2368604e+06,1.8362339e+06,948570.25,1.6998707,3.1196434,4.033552,4.1588948e+07,0.034510918,1.2719141e+07
1375,Illinois,2021-07-05,3.114534e+06,8.81495e+06,2.652844e+06,3.0315871,4.2561197,36006.387,98065.97,30824.477,1.232816e+06,1.871605e+06,658123.94,2.5263574,4.7098346,4.030918,3.103758e+08,0.03526441,1.2719141e+07
1376,Illinois,2021-07-12,3.985868e+06,6.285694e+06,863341.0,1.0570638,1.9236678,46079.67,69928.09,10031.511,1.165652e+06,1.9840201e+06,624190.06,3.4194322,3.1681607,1.3831382,2.557723e+08,0.034710072,1.2719141e+07
1377,Illinois,2021-07-19,2.00653e+06,8.578144e+06,1.996781e+06,3.300003,-1.3353403,23197.016,95431.51,23201.412,1.2627296e+06,2.0040859e+06,676880.7,1.5890415,4.280328,2.9499748,2.258e+08,0.0354359,1.2719141e+07
1378,Illinois,2021-07-26,5.237997e+06,4.886576e+06,692064.0,0.6096237,-4.329573,60555.24,54362.965,8041.3735,1.2437562e+06,1.7377479e+06,641737.7,4.211434,2.8120165,1.0784211,1.3215029e+08,0.03468637,1.2719141e+07
1379,Illinois,2021-08-02,3.298938e+06,7.13137e+06,2.928779e+06,0.32107732,4.402399,38138.24,79336.21,34030.676,1.2155565e+06,2.132874e+06,730422.5,2.713932,3.3435497,4.0097055,2.796169e+08,0.034620717,1.2719141e+07
1380,Illinois,2021-08-09,4.521516e+06,4.563633e+06,1.219662e+06,0.05897478,-1.9184772,52272.17,50770.234,14171.75,1.3142836e+06,1.8975506e+06,616755.7,3.440289,2.4050126,1.9775454,1.6710102e+08,0.034856346,1.2719141e+07
1381,Illinois,2021-08-16,5.427802e+06,9.633464e+06,3.519928e+06,-5.8453417,-1.9622458,62749.527,107171.91,40899.477,1.3233501e+06,1.9943108e+06,799174.56,4.101562,4.830473,4.404454,1.4410938e+08,0.035391085,1.2719141e+07
1382,Illinois,2021-08-23,3.24191e+06,9.788847e+06,3.132998e+06,-4.7069955,2.8894181,37478.95,108900.53,36403.582,1.3793069e+06,2.0406968e+06,737860.8,2.350391,4.796816,4.2460556,1.9621019e+08,0.03503596,1.2719141e+07
1383,Illinois,2021-08-30,2.094231e+06,2.191922e+06,2.828465e+06,-1.5749906,3.5507817,24210.906,24385.045,32865.09,1.1659238e+06,1.9006128e+06,679676.8,1.7961992,1.1532713,4.1614847,2.9082528e+08,0.035173688,1.2719141e+07
1384,Illinois,2021-09-06,2.242557e+06,5.800913e+06,3.214633e+06,0.32180494,2.746769,25925.668,64534.926,37352.133,1.1709144e+06,1.9133446e+06,736379.75,1.9152188,3.0318182,4.365455,2.3947186e+08,0.034829427,1.2719141e+07
1385,Illinois,2021-09-13,2.777649e+06,7.81062e+06,1.741814e+06,2.0356126,-2.6006713,32111.74,86892.836,20238.848,1.3029961e+06,1.8859365e+06,551560.5,2.1317399,4.1415076,3.1579754,1.6444518e+08,0.035275355,1.2719141e+07
1386,Illinois,2021-09-20,4.030305e+06,5.919703e+06,1.61591e+06,0.19126341,0.6839573,46593.4,65856.46,18775.918,1.1268259e+06,1.8261675e+06,404306.1,3.576688,3.241599,3.9967504,2.4318518e+08,0.0350603,1.2719141e+07
1387,Illinois,2021-09-27,3.133109e+06,7.984098e+06,1.003464e+06,0.19253017,-0.87573993,36221.13,88822.77,11659.657,1.2464565e+06,1.8058244e+06,717757.8,2.5136125,4.4213037,1.3980538,1.7784912e+08,0.035249434,1.2719141e+07
1388,Illinois,2021-10-04,4.372334e+06,3.365784e+06,918551.0,-2.260611,0.8739209,50547.516,37444.21,10673.019,1.3276254e+06,1.8497232e+06,441305.7,3.2933495,1.8196148,2.08144,1.675152e+08,0.035189282,1.2719141e+07
1389,Illinois,2021-10-11,4.761342e+06,2.450869e+06,1.680447e+06,0.8253466,-0.08905728,55044.742,27265.82,19525.799,1.3653539e+06,2.119613e+06,709273.4,3.4872587,1.1562814,2.369251,2.2780483e+08,0.034551162,1.2719141e+07
1390,Illinois,2021-10-18,4.267688e+06,4.967958e+06,2.473567e+06,-0.880767,9.198259,49337.727,55268.336,28741.383,1.3075208e+06,1.9172608e+06,748854.1,3.2639542,2.5911748,3.303136,3.271735e+08,0.03536665,1.2719141e+07
1391,Illinois,2021-10-25,5.348399e+06,5.696951e+06,1.730987e+06,1.6393573,3.4556437,61831.57,63378.35,20113.043,1.1056699e+06,2.0074121e+06,416748.3,4.837248,2.8379579,4.153555,2.984408e+08,0.03497399,1.2719141e+07
1392,Illinois,2021-11-01,2.396305e+06,5.589128e+06,1.367735e+06,2.7744017,1.2430487,27703.113,62178.83,15892.2705,1.3285449e+06,1.9166859e+06,798835.2,1.8037066,2.9160378,1.7121617,2.5695994e+08,0.035204306,1.2719141e+07
1393,Illinois,2021-11-08,1.536078e+06,2.309726e+06,694382.0,0.3257702,3.0843868,17758.232,25695.61,8068.3076,1.2107248e+06,1.9792288e+06,518479.47,1.268726,1.1669827,1.3392661,2.6502486e+08,0.03485343,1.2719141e+07
1394,Illinois,2021-11-15,6.894328e+06,6.081896e+06,1.331371e+06,2.5650034,-1.7749147,79703.69,67660.85,15469.742,1.3787052e+06,1.8599691e+06,372186.94,5.0005817,3.2698908,3.5771565,2.1025477e+08,0.035040215,1.2719141e+07
1395,Illinois,2021-11-22,6.103102e+06,3.035013e+06,1.349756e+06,4.0946016,-3.1255136,70556.51,33764.4,15683.365,1.2869379e+06,1.8078672e+06,956252.5,4.7423444,1.6787808,1.4115058,1.9924357e+08,0.034579236,1.2719141e+07
1396,Illinois,2021-11-29,1.384648e+06,7.57095e+06,1.869819e+06,1.9878149,2.2533991,16007.586,84226.516,21726.19,1.2009089e+06,1.8735189e+06,723713.0,1.1530004,4.041032,2.5836465,2.6762238e+08,0.03481334,1.2719141e+07
1397,Illinois,2021-12-06,4.084609e+06,4.604992e+06,2.309395e+06,-4.779354,-2.287118,47221.195,51230.35,26833.803,1.3377658e+06,1.9968358e+06,512266.16,3.0533066,2.3061442,4.5081935,1.4207768e+08,0.034682266,1.2719141e+07
1398,Illinois,2021-12-13,4.363223e+06,4.245246e+06,3.366606e+06,3.1003294,3.147874,50442.184,47228.19,39117.97,1.1212559e+06,2.061618e+06,825601.6,3.8913713,2.0591815,4.077761,2.710414e+08,0.035093725,1.2719141e+07
1399,Illinois,2021-12-20,2.844365e+06,5.90205e+06,1.162643e+06,4.410063,-0.9288484,32883.027,65660.07,13509.223,1.2888741e+06,1.729385e+06,674608.44,2.20686,3.412803,1.7234341,3.0147498e+08,0.034564804,1.2719141e+07
1400,Illinois,2021-12-27,1.287422e+06,3.034203e+06,2.924668e+06,1.3926061,1.9417409,14883.58,33755.387,33982.91,1.2274092e+06,1.9151258e+06,755319.06,1.0488943,1.5843362,3.8720953,2.6559082e+08,0.035315238,1.2719141e+07
1401,Illinois,2022-01-03,1.326761e+06,7.083916e+06,1.865876e+06,-1.4704514,0.6662942,15338.368,78808.28,21680.373,1.2974862e+06,2.1178308e+06,626448.06,1.0225624,3.3448923,2.9785004,1.4911003e+08,0.03500745,1.2719141e+07
1402,Illinois,2022-01-10,4.35762e+06,4.093681e+06,1.627272e+06,4.4749217,-5.3206944,50377.41,45542.04,18907.938,1.3150945e+06,1.9467508e+06,875079.94,3.3135414,2.1028275,1.8595698,2.5874459e+08,0.034823164,1.2719141e+07
1403,Illinois,2022-01-17,3.187418e+06,1.0168275e+07,1.530937e+06,-1.6076622,-5.017689,36848.98,113121.66,17788.582,1.2278696e+06,2.0328496e+06,920838.8,2.5958931,5.001981,1.662546,1.1973598e+08,0.03527577,1.2719141e+07
1404,Illinois,2022-01-24,4.40007e+06,5.467676e+06,1.942034e+06,-1.5910363,6.7724466,50868.164,60827.676,22565.285,1.2873118e+06,1.888547e+06,604019.25,3.41803,2.8951762,3.2151856,2.533154e+08,0.03492882,1.2719141e+07
1405,Illinois,2022-01-31,5.457998e+06,5.095618e+06,1.540239e+06,7.7703304,-0.33879635,63098.617,56688.547,17896.664,1.2049744e+06,1.79287e+06,798069.94,4.529556,2.8421571,1.929955,2.87642e+08,0.035344448,1.2719141e+07
1406,Illinois,2022-02-07,2.034577e+06,8.682611e+06,3.843226e+06,-0.14074473,-5.7939878,23521.262,96593.7,44656.008,1.1743842e+06,2.1133772e+06,909215.9,1.732463,4.1084056,4.226968,7.988011e+07,0.03483308,1.2719141e+07
1407,Illinois,2022-02-14,3.862518e+06,8.314739e+06,3.023398e+06,1.4879194,-2.451931,44653.652,92501.14,35130.094,1.341522e+06,1.8134858e+06,690590.3,2.8792062,4.5849485,4.3779902,1.7084413e+08,0.034879085,1.2719141e+07
1408,Illinois,2022-02-21,2.676229e+06,9.765345e+06,1.16748e+06,0.6806002,-3.6422045,30939.248,108639.07,13565.426,1.2539978e+06,1.9922031e+06,679407.06,2.1341577,4.9017816,1.7183812,1.46595e+08,0.035478014,1.2719141e+07
1409,Illinois,2022-02-28,3.570596e+06,7.498343e+06,2.859607e+06,-0.9156534,2.061329,41278.812,83418.766,33226.94,1.307032e+06,2.0860692e+06,762819.56,2.7318354,3.5944843,3.7487328,2.1125114e+08,0.03491363,1.2719141e+07
1410,Illinois,2022-03-07,1.635043e+06,2.239675e+06,1.658308e+06,0.35073295,0.95949364,18902.344,24916.295,19268.557,1.244445e+06,1.7989325e+06,551614.94,1.3138735,1.2450022,3.0062776,2.4368946e+08,0.034906734,1.2719141e+07
1411,Illinois,2022-03-14,4.807186e+06,6.614994e+06,2.510228e+06,8.096062,2.6773758,55574.734,73591.55,29167.363,1.3175711e+06,2.1725492e+06,887341.4,3.6485212,3.0448072,2.8289309,3.2064605e+08,0.03510023,1.2719141e+07
1412,Illinois,2022-03-21,1.860499e+06,9.371036e+06,1.189454e+06,11.567814,1.6652153,21508.787,104252.4,13820.751,1.168456e+06,2.1178805e+06,617364.8,1.5922713,4.4247236,1.9266636,3.735148e+08,0.034961324,1.2719141e+07
1413,Illinois,2022-03-28,5.886681e+06,6.373322e+06,2.398683e+06,-0.35296294,0.063255325,68054.52,70902.95,27871.275,1.352862e+06,1.9942002e+06,481957.47,4.3512797,3.195929,4.97696,1.5593885e+08,0.03538085,1.2719141e+07
1414,Illinois,2022-04-04,2.895928e+06,3.029744e+06,3.631809e+06,0.6028296,-0.5594151,33479.137,33705.78,42199.47,1.2554251e+06,1.8365118e+06,751006.7,2.3067312,1.6497276,4.835921,2.0553258e+08,0.03463591,1.2719141e+07
1415,Illinois,2022-04-11,4.364876e+06,3.44972e+06,2.111154e+06,4.6689425,-1.0872333,50461.293,38377.996,24530.36,1.3393739e+06,1.9317125e+06,758994.9,3.2588928,1.7858348,2.7815127,2.3727643e+08,0.03543263,1.2719141e+07
1416,Illinois,2022-04-18,1.53914e+06,7.606876e+06,571695.0,3.1909783,-0.46879166,17793.63,84626.195,6642.7573,1.1666631e+06,2.0276555e+06,499188.3,1.3192672,3.751562,1.1452491,2.0342414e+08,0.03490508,1.2719141e+07
